unit,method,metric,response,category,n,median_dRMSE,pct_sites_improved,p_onesided_wilcoxon,q_BH,sig
M1vsM2_12m,tertiles,Absolute Mortality,ETmax,High,31,-0.00106,61.3,0.3086,0.3561,ns
M1vsM2_12m,tertiles,Absolute Mortality,GPPsat,High,31,0.14531,48.4,0.1811,0.2545,ns
M1vsM2_12m,tertiles,Absolute Mortality,NEPmax,High,31,-0.78409,64.5,0.01757,0.04394,*
M1vsM2_12m,tertiles,Absolute Mortality,WUE,High,31,-0.02946,54.8,0.1299,0.2165,ns
M1vsM2_12m,tertiles,Absolute Mortality,uWUE,High,31,-0.00635,54.8,0.1863,0.2545,ns
M1vsM2_12m,tertiles,Absolute Mortality,ETmax,Low+Mid,62,-0.00109,58.1,0.3044,0.3561,ns
M1vsM2_12m,tertiles,Absolute Mortality,GPPsat,Low+Mid,62,-0.86025,69.4,0.0003727,0.01057,*
M1vsM2_12m,tertiles,Absolute Mortality,NEPmax,Low+Mid,62,-1.04199,66.1,0.001654,0.01057,*
M1vsM2_12m,tertiles,Absolute Mortality,WUE,Low+Mid,62,-0.05161,58.1,0.01487,0.04394,*
M1vsM2_12m,tertiles,Absolute Mortality,uWUE,Low+Mid,62,-0.03243,54.8,0.05654,0.09978,ns
M1vsM2_12m,tertiles,Relative Mortality,ETmax,High,31,-0.00135,58.1,0.5351,0.5536,ns
M1vsM2_12m,tertiles,Relative Mortality,GPPsat,High,31,-0.81306,67.7,0.01757,0.04394,*
M1vsM2_12m,tertiles,Relative Mortality,NEPmax,High,31,-0.97893,67.7,0.01518,0.04394,*
M1vsM2_12m,tertiles,Relative Mortality,WUE,High,31,-0.02946,54.8,0.2433,0.3041,ns
M1vsM2_12m,tertiles,Relative Mortality,uWUE,High,31,-0.00635,54.8,0.2253,0.2938,ns
M1vsM2_12m,tertiles,Relative Mortality,ETmax,Low+Mid,62,-0.00103,59.7,0.1866,0.2545,ns
M1vsM2_12m,tertiles,Relative Mortality,GPPsat,Low+Mid,62,-0.37908,59.7,0.007066,0.03028,*
M1vsM2_12m,tertiles,Relative Mortality,NEPmax,Low+Mid,62,-0.99268,64.5,0.001443,0.01057,*
M1vsM2_12m,tertiles,Relative Mortality,WUE,Low+Mid,62,-0.05161,58.1,0.01015,0.03807,*
M1vsM2_12m,tertiles,Relative Mortality,uWUE,Low+Mid,62,-0.03138,54.8,0.05575,0.09978,ns
M1vsM2_12m,tertiles,Relative Disturbance,ETmax,High,31,-0.00026,54.8,0.6488,0.6488,ns
M1vsM2_12m,tertiles,Relative Disturbance,GPPsat,High,31,-0.81306,61.3,0.0432,0.0864,ns
M1vsM2_12m,tertiles,Relative Disturbance,NEPmax,High,31,-0.97893,64.5,0.02679,0.0574,ns
M1vsM2_12m,tertiles,Relative Disturbance,WUE,High,31,0.02059,45.2,0.4727,0.5064,ns
M1vsM2_12m,tertiles,Relative Disturbance,uWUE,High,31,0.0033,48.4,0.4032,0.448,ns
M1vsM2_12m,tertiles,Relative Disturbance,ETmax,Low+Mid,62,-0.00118,61.3,0.1547,0.2442,ns
M1vsM2_12m,tertiles,Relative Disturbance,GPPsat,Low+Mid,62,-0.62424,62.9,0.002115,0.01057,*
M1vsM2_12m,tertiles,Relative Disturbance,NEPmax,Low+Mid,62,-0.99268,66.1,0.0007287,0.01057,*
M1vsM2_12m,tertiles,Relative Disturbance,WUE,Low+Mid,62,-0.08578,62.9,0.001935,0.01057,*
M1vsM2_12m,tertiles,Relative Disturbance,uWUE,Low+Mid,62,-0.03374,58.1,0.02032,0.04689,*
M1vsM2_12m,equal_width,Absolute Mortality,ETmax,Low+Mid,88,-0.00103,59.1,0.2642,0.3259,ns
M1vsM2_12m,equal_width,Absolute Mortality,GPPsat,Low+Mid,88,-0.73831,64.8,0.000201,0.001555,**
M1vsM2_12m,equal_width,Absolute Mortality,NEPmax,Low+Mid,88,-1.04199,67,0.0001165,0.001555,**
M1vsM2_12m,equal_width,Absolute Mortality,WUE,Low+Mid,88,-0.05725,58,0.004974,0.01421,*
M1vsM2_12m,equal_width,Absolute Mortality,uWUE,Low+Mid,88,-0.02466,54.5,0.03015,0.0603,ns
M1vsM2_12m,equal_width,Absolute Mortality,ETmax,High,5,-0.00233,60,,,""
M1vsM2_12m,equal_width,Absolute Mortality,GPPsat,High,5,0.43725,20,,,""
M1vsM2_12m,equal_width,Absolute Mortality,NEPmax,High,5,0.67885,40,,,""
M1vsM2_12m,equal_width,Absolute Mortality,WUE,High,5,0.09897,40,,,""
M1vsM2_12m,equal_width,Absolute Mortality,uWUE,High,5,-0.00635,60,,,""
M1vsM2_12m,equal_width,Relative Mortality,ETmax,Low+Mid,86,-0.00103,59.3,0.2454,0.3259,ns
M1vsM2_12m,equal_width,Relative Mortality,GPPsat,Low+Mid,86,-0.67217,64,0.0003348,0.001555,**
M1vsM2_12m,equal_width,Relative Mortality,NEPmax,Low+Mid,86,-0.97348,66.3,0.0003193,0.001555,**
M1vsM2_12m,equal_width,Relative Mortality,WUE,Low+Mid,86,-0.05161,57,0.009145,0.02286,*
M1vsM2_12m,equal_width,Relative Mortality,uWUE,Low+Mid,86,-0.01358,54.7,0.04489,0.08162,ns
M1vsM2_12m,equal_width,Relative Mortality,ETmax,High,7,-0.00208,57.1,0.6001,0.6001,ns
M1vsM2_12m,equal_width,Relative Mortality,GPPsat,High,7,0.39304,42.9,0.4663,0.4909,ns
M1vsM2_12m,equal_width,Relative Mortality,NEPmax,High,7,-1.28271,57.1,0.1024,0.1576,ns
M1vsM2_12m,equal_width,Relative Mortality,WUE,High,7,-0.02245,57.1,0.3363,0.3737,ns
M1vsM2_12m,equal_width,Relative Mortality,uWUE,High,7,-0.01672,57.1,0.2771,0.3259,ns
M1vsM2_12m,equal_width,Relative Disturbance,ETmax,Low+Mid,88,-0.00103,59.1,0.2164,0.3092,ns
M1vsM2_12m,equal_width,Relative Disturbance,GPPsat,Low+Mid,88,-0.62424,62.5,0.0004529,0.001555,**
M1vsM2_12m,equal_width,Relative Disturbance,NEPmax,Low+Mid,88,-0.9092,64.8,0.0004665,0.001555,**
M1vsM2_12m,equal_width,Relative Disturbance,WUE,Low+Mid,88,-0.03864,56.8,0.01294,0.02875,*
M1vsM2_12m,equal_width,Relative Disturbance,uWUE,Low+Mid,88,-0.0073,53.4,0.07294,0.1216,ns
M1vsM2_12m,equal_width,Relative Disturbance,ETmax,High,5,-0.00208,60,,,""
M1vsM2_12m,equal_width,Relative Disturbance,GPPsat,High,5,-2.03008,60,,,""
M1vsM2_12m,equal_width,Relative Disturbance,NEPmax,High,5,-3.37562,80,,,""
M1vsM2_12m,equal_width,Relative Disturbance,WUE,High,5,-0.13851,60,,,""
M1vsM2_12m,equal_width,Relative Disturbance,uWUE,High,5,-0.22706,80,,,""
M1vsM2_12m,natural_breaks,Absolute Mortality,ETmax,High,20,-0.00157,55,0.448,0.4903,ns
M1vsM2_12m,natural_breaks,Absolute Mortality,GPPsat,High,20,0.10057,50,0.2814,0.3837,ns
M1vsM2_12m,natural_breaks,Absolute Mortality,NEPmax,High,20,-0.39697,60,0.06065,0.1196,ns
M1vsM2_12m,natural_breaks,Absolute Mortality,WUE,High,20,0.05454,45,0.448,0.4903,ns
M1vsM2_12m,natural_breaks,Absolute Mortality,uWUE,High,20,0.00155,50,0.3338,0.4173,ns
M1vsM2_12m,natural_breaks,Absolute Mortality,ETmax,Low+Mid,73,-0.00101,60.3,0.2391,0.3587,ns
M1vsM2_12m,natural_breaks,Absolute Mortality,GPPsat,Low+Mid,73,-0.81306,65.8,0.0003758,0.005128,**
M1vsM2_12m,natural_breaks,Absolute Mortality,NEPmax,Low+Mid,73,-1.01733,67.1,0.0005463,0.005128,**
M1vsM2_12m,natural_breaks,Absolute Mortality,WUE,Low+Mid,73,-0.05909,60.3,0.004366,0.01637,*
M1vsM2_12m,natural_breaks,Absolute Mortality,uWUE,Low+Mid,73,-0.03269,56.2,0.03744,0.09399,ns
M1vsM2_12m,natural_breaks,Relative Mortality,ETmax,High,26,-0.00071,53.8,0.667,0.667,ns
M1vsM2_12m,natural_breaks,Relative Mortality,GPPsat,High,26,-0.70367,61.5,0.06377,0.1196,ns
M1vsM2_12m,natural_breaks,Relative Mortality,NEPmax,High,26,-0.87661,65.4,0.03009,0.09027,ns
M1vsM2_12m,natural_breaks,Relative Mortality,WUE,High,26,-0.00282,50,0.4096,0.4903,ns
M1vsM2_12m,natural_breaks,Relative Mortality,uWUE,High,26,0.00155,50,0.333,0.4173,ns
M1vsM2_12m,natural_breaks,Relative Mortality,ETmax,Low+Mid,67,-0.00106,61.2,0.1565,0.2609,ns
M1vsM2_12m,natural_breaks,Relative Mortality,GPPsat,Low+Mid,67,-0.63161,62.7,0.00182,0.009099,**
M1vsM2_12m,natural_breaks,Relative Mortality,NEPmax,Low+Mid,67,-1.01733,65.7,0.0006838,0.005128,**
M1vsM2_12m,natural_breaks,Relative Mortality,WUE,Low+Mid,67,-0.05909,59.7,0.005456,0.01819,*
M1vsM2_12m,natural_breaks,Relative Mortality,uWUE,Low+Mid,67,-0.03269,56.7,0.04151,0.09579,ns
M1vsM2_12m,natural_breaks,Relative Disturbance,ETmax,Low+Mid,70,-0.00112,61.4,0.1716,0.2709,ns
M1vsM2_12m,natural_breaks,Relative Disturbance,GPPsat,Low+Mid,70,-0.67217,62.9,0.00134,0.008042,**
M1vsM2_12m,natural_breaks,Relative Disturbance,NEPmax,Low+Mid,70,-1.04199,65.7,0.0006439,0.005128,**
M1vsM2_12m,natural_breaks,Relative Disturbance,WUE,Low+Mid,70,-0.06892,60,0.003875,0.01637,*
M1vsM2_12m,natural_breaks,Relative Disturbance,uWUE,Low+Mid,70,-0.03138,55.7,0.04595,0.09847,ns
M1vsM2_12m,natural_breaks,Relative Disturbance,ETmax,High,23,-7e-05,52.2,0.602,0.6228,ns
M1vsM2_12m,natural_breaks,Relative Disturbance,GPPsat,High,23,-0.59428,60.9,0.0832,0.1468,ns
M1vsM2_12m,natural_breaks,Relative Disturbance,NEPmax,High,23,-0.77429,65.2,0.0376,0.09399,ns
M1vsM2_12m,natural_breaks,Relative Disturbance,WUE,High,23,0.01682,47.8,0.4576,0.4903,ns
M1vsM2_12m,natural_breaks,Relative Disturbance,uWUE,High,23,-0.00021,52.2,0.2766,0.3837,ns
M1vsM2_24m,tertiles,Absolute Mortality,ETmax,High,31,0.00071,48.4,0.2253,0.2703,ns
M1vsM2_24m,tertiles,Absolute Mortality,GPPsat,High,31,-0.40926,64.5,0.09626,0.1375,ns
M1vsM2_24m,tertiles,Absolute Mortality,NEPmax,High,31,-1.04815,67.7,0.004984,0.0189,*
M1vsM2_24m,tertiles,Absolute Mortality,WUE,High,31,0.00127,48.4,0.2137,0.2671,ns
M1vsM2_24m,tertiles,Absolute Mortality,uWUE,High,31,-0.04124,61.3,0.03346,0.06273,ns
M1vsM2_24m,tertiles,Absolute Mortality,ETmax,Low+Mid,62,0.00014,48.4,0.2946,0.3048,ns
M1vsM2_24m,tertiles,Absolute Mortality,GPPsat,Low+Mid,62,-0.4357,67.7,0.001067,0.006282,**
M1vsM2_24m,tertiles,Absolute Mortality,NEPmax,Low+Mid,62,-1.16913,72.6,0.0006297,0.006282,**
M1vsM2_24m,tertiles,Absolute Mortality,WUE,Low+Mid,62,-0.04591,61.3,0.008406,0.02225,*
M1vsM2_24m,tertiles,Absolute Mortality,uWUE,Low+Mid,62,-0.04935,59.7,0.01998,0.04281,*
M1vsM2_24m,tertiles,Relative Mortality,ETmax,High,31,0.00027,48.4,0.2621,0.2808,ns
M1vsM2_24m,tertiles,Relative Mortality,GPPsat,High,31,-0.24694,61.3,0.08974,0.1346,ns
M1vsM2_24m,tertiles,Relative Mortality,NEPmax,High,31,-0.91579,71,0.006235,0.02078,*
M1vsM2_24m,tertiles,Relative Mortality,WUE,High,31,-0.0378,58.1,0.08355,0.1346,ns
M1vsM2_24m,tertiles,Relative Mortality,uWUE,High,31,-0.04124,58.1,0.08661,0.1346,ns
M1vsM2_24m,tertiles,Relative Mortality,ETmax,Low+Mid,62,0.00014,48.4,0.2549,0.2808,ns
M1vsM2_24m,tertiles,Relative Mortality,GPPsat,Low+Mid,62,-0.52036,69.4,0.001256,0.006282,**
M1vsM2_24m,tertiles,Relative Mortality,NEPmax,Low+Mid,62,-1.24954,71,0.0004918,0.006282,**
M1vsM2_24m,tertiles,Relative Mortality,WUE,Low+Mid,62,-0.03096,56.5,0.02781,0.05562,ns
M1vsM2_24m,tertiles,Relative Mortality,uWUE,Low+Mid,62,-0.04935,61.3,0.0089,0.02225,*
M1vsM2_24m,tertiles,Relative Disturbance,ETmax,High,31,0.0011,41.9,0.3439,0.3439,ns
M1vsM2_24m,tertiles,Relative Disturbance,GPPsat,High,31,-0.24694,61.3,0.07488,0.1321,ns
M1vsM2_24m,tertiles,Relative Disturbance,NEPmax,High,31,-0.89283,67.7,0.008633,0.02225,*
M1vsM2_24m,tertiles,Relative Disturbance,WUE,High,31,-0.0378,58.1,0.1428,0.1862,ns
M1vsM2_24m,tertiles,Relative Disturbance,uWUE,High,31,-0.02952,61.3,0.1299,0.1772,ns
M1vsM2_24m,tertiles,Relative Disturbance,ETmax,Low+Mid,62,-9e-04,51.6,0.2351,0.2713,ns
M1vsM2_24m,tertiles,Relative Disturbance,GPPsat,Low+Mid,62,-0.52036,69.4,0.001256,0.006282,**
M1vsM2_24m,tertiles,Relative Disturbance,NEPmax,Low+Mid,62,-1.24954,72.6,0.0003115,0.006282,**
M1vsM2_24m,tertiles,Relative Disturbance,WUE,Low+Mid,62,-0.03096,56.5,0.01624,0.03748,*
M1vsM2_24m,tertiles,Relative Disturbance,uWUE,Low+Mid,62,-0.05829,59.7,0.00504,0.0189,*
M1vsM2_24m,equal_width,Absolute Mortality,ETmax,Low+Mid,88,0.00014,48.9,0.1773,0.2364,ns
M1vsM2_24m,equal_width,Absolute Mortality,GPPsat,Low+Mid,88,-0.41434,68.2,0.0002502,0.001143,**
